code,industry
sz.002806,计算机、通信和其他电子设备制造业
sz.002807,货币金融服务
sz.002808,通用设备制造业
sz.002809,化学原料和化学制品制造业
sz.002810,化学原料和化学制品制造业
sz.002811,专业技术服务业
sz.002812,橡胶和塑料制品业
sz.002813,计算机、通信和其他电子设备制造业
sz.002815,计算机、通信和其他电子设备制造业
sz.002816,通用设备制造业
sz.002817,医药制造业
sz.002818,商务服务业
sz.002819,批发业
sz.002820,食品制造业
sz.002821,医药制造业
sz.002822,建筑装饰、装修和其他建筑业
sz.002823,电气机械和器材制造业
sz.002824,汽车制造业
sz.002825,橡胶和塑料制品业
sz.002826,医药制造业
sz.002827,化学原料和化学制品制造业
sz.002828,开采专业及辅助性活动
sz.002829,铁路、船舶、航空航天和其他运输设备制造业
sz.002830,建筑装饰、装修和其他建筑业
sz.002831,造纸和纸制品业
sz.002832,纺织服装、服饰业
sz.002833,专用设备制造业
sz.002835,计算机、通信和其他电子设备制造业
sz.002836,印刷和记录媒介复制业
sz.002837,专用设备制造业
sz.002838,橡胶和塑料制品业
sz.002839,货币金融服务
sz.002840,农副食品加工业
sz.002841,计算机、通信和其他电子设备制造业
sz.002842,有色金属冶炼和压延加工业
sz.002843,通用设备制造业
sz.002845,计算机、通信和其他电子设备制造业
sz.002846,金属制品业
sz.002847,食品制造业
sz.002848,计算机、通信和其他电子设备制造业
sz.002849,仪器仪表制造业
sz.002850,金属制品业
sz.002851,电气机械和器材制造业
sz.002852,农副食品加工业
sz.002853,家具制造业
sz.002855,计算机、通信和其他电子设备制造业
sz.002856,建筑装饰、装修和其他建筑业
sz.002857,仪器仪表制造业
sz.002858,体育
sz.002859,计算机、通信和其他电子设备制造业
sz.002860,电气机械和器材制造业
sz.002861,计算机、通信和其他电子设备制造业
sz.002862,文教、工美、体育和娱乐用品制造业
sz.002863,汽车制造业
sz.002864,医药制造业
sz.002865,电气机械和器材制造业
sz.002866,计算机、通信和其他电子设备制造业
sz.002867,批发业
sz.002868,医药制造业
sz.002869,计算机、通信和其他电子设备制造业
sz.002870,汽车制造业
sz.002871,通用设备制造业
sz.002872,医药制造业
sz.002873,医药制造业
sz.002875,纺织服装、服饰业
sz.002876,计算机、通信和其他电子设备制造业
sz.002877,通用设备制造业
sz.002878,商务服务业
sz.002879,电气机械和器材制造业
sz.002880,医药制造业
sz.002881,计算机、通信和其他电子设备制造业
sz.002882,电气机械和器材制造业
sz.002883,专业技术服务业
sz.002884,通用设备制造业
sz.002885,计算机、通信和其他电子设备制造业
sz.002886,橡胶和塑料制品业
sz.002887,生态保护和环境治理业
sz.002888,计算机、通信和其他电子设备制造业
sz.002889,商务服务业
sz.002890,专用设备制造业
sz.002891,农副食品加工业
sz.002892,电气机械和器材制造业
sz.002893,电力、热力生产和供应业
sz.002895,化学原料和化学制品制造业
sz.002896,通用设备制造业
sz.002897,电气机械和器材制造业
sz.002898,医药制造业
sz.002899,文教、工美、体育和娱乐用品制造业
sz.002900,医药制造业
sz.002901,专用设备制造业
sz.002902,计算机、通信和其他电子设备制造业
sz.002903,通用设备制造业
sz.002905,广播、电视、电影和录音制作业
sz.002906,计算机、通信和其他电子设备制造业
sz.002907,医药制造业
sz.002908,软件和信息技术服务业
sz.002909,化学原料和化学制品制造业
sz.002910,食品制造业
sz.002911,燃气生产和供应业
sz.002912,软件和信息技术服务业
sz.002913,计算机、通信和其他电子设备制造业
sz.002915,化学原料和化学制品制造业
sz.002916,计算机、通信和其他电子设备制造业
sz.002917,化学原料和化学制品制造业
sz.002918,非金属矿物制品业
sz.002919,互联网和相关服务
sz.002920,计算机、通信和其他电子设备制造业
sz.002921,通用设备制造业
sz.002922,电气机械和器材制造业
sz.002923,医药制造业
sz.002925,计算机、通信和其他电子设备制造业
sz.002926,资本市场服务
sz.002927,电气机械和器材制造业
sz.002928,航空运输业
sz.002929,软件和信息技术服务业
sz.002930,装卸搬运和仓储业
sz.002931,专用设备制造业
sz.002932,医药制造业
sz.002933,铁路、船舶、航空航天和其他运输设备制造业
sz.002935,计算机、通信和其他电子设备制造业
sz.002936,货币金融服务
sz.002937,计算机、通信和其他电子设备制造业
sz.002938,计算机、通信和其他电子设备制造业
sz.002939,资本市场服务
sz.002940,医药制造业
sz.002941,土木工程建筑业
sz.002942,化学原料和化学制品制造业
sz.002943,通用设备制造业
sz.002945,资本市场服务
sz.002946,食品制造业
sz.002947,计算机、通信和其他电子设备制造业
sz.002948,货币金融服务
sz.002949,专业技术服务业
sz.002950,医药制造业
sz.002951,印刷和记录媒介复制业
sz.002952,计算机、通信和其他电子设备制造业
sz.002953,电气机械和器材制造业
sz.002955,计算机、通信和其他电子设备制造业
sz.002956,食品制造业
sz.002957,专用设备制造业
sz.002958,货币金融服务
sz.002959,电气机械和器材制造业
sz.002960,计算机、通信和其他电子设备制造业
sz.002961,资本市场服务
sz.002962,计算机、通信和其他电子设备制造业
sz.002963,建筑装饰、装修和其他建筑业
sz.002965,汽车制造业
sz.002966,货币金融服务
sz.002967,专业技术服务业
sz.002968,房地产业
sz.002969,金属制品业
sz.002970,软件和信息技术服务业
sz.002971,化学原料和化学制品制造业
sz.002972,计算机、通信和其他电子设备制造业
sz.002973,公共设施管理业
sz.002975,专用设备制造业
sz.002976,金属制品业
sz.002977,计算机、通信和其他电子设备制造业
sz.002978,有色金属矿采选业
sz.002979,仪器仪表制造业
sz.002980,仪器仪表制造业
sz.002981,计算机、通信和其他电子设备制造业
sz.002982,畜牧业
sz.002983,计算机、通信和其他电子设备制造业
sz.002984,橡胶和塑料制品业
sz.002985,铁路、船舶、航空航天和其他运输设备制造业
sz.002986,化学原料和化学制品制造业
sz.002987,软件和信息技术服务业
sz.002988,有色金属冶炼和压延加工业
sz.002989,建筑装饰、装修和其他建筑业
sz.002990,软件和信息技术服务业
sz.002991,农副食品加工业
sz.002992,计算机、通信和其他电子设备制造业
sz.002993,计算机、通信和其他电子设备制造业
sz.002995,商务服务业
sz.002996,废弃资源综合利用业
sz.002997,专用设备制造业
sz.002998,化学纤维制造业
sz.002999,零售业
sz.003000,农副食品加工业
sz.003001,土木工程建筑业
sz.003002,化学原料和化学制品制造业
sz.003003,印刷和记录媒介复制业
sz.003004,软件和信息技术服务业
sz.003005,软件和信息技术服务业
sz.003006,造纸和纸制品业
sz.003007,软件和信息技术服务业
sz.003008,专业技术服务业
sz.003009,铁路、船舶、航空航天和其他运输设备制造业
sz.003010,互联网和相关服务
sz.003011,橡胶和塑料制品业
sz.003012,非金属矿物制品业
sz.003013,专业技术服务业
sz.003015,计算机、通信和其他电子设备制造业
sz.003016,纺织服装、服饰业
sz.003017,化学原料和化学制品制造业
sz.003018,橡胶和塑料制品业
sz.003019,计算机、通信和其他电子设备制造业
sz.003020,医药制造业
sz.003021,电气机械和器材制造业
sz.003022,化学原料和化学制品制造业
sz.003023,电气机械和器材制造业
sz.003025,通用设备制造业
sz.003026,计算机、通信和其他电子设备制造业
sz.003027,生态保护和环境治理业
sz.003028,计算机、通信和其他电子设备制造业
sz.003029,软件和信息技术服务业
sz.003030,农副食品加工业
sz.003031,计算机、通信和其他电子设备制造业
sz.003032,教育
sz.003033,铁路、船舶、航空航天和其他运输设备制造业
sz.003035,科技推广和应用服务业
sz.003036,专用设备制造业
sz.003037,非金属矿物制品业
sz.003038,有色金属冶炼和压延加工业
sz.003039,水的生产和供应业
sz.003040,计算机、通信和其他电子设备制造业
sz.003041,纺织业
sz.003042,化学原料和化学制品制造业
sz.003043,金属制品业
sz.003816,电力、热力生产和供应业
sz.300001,电气机械和器材制造业
sz.300002,互联网和相关服务
sz.300003,专用设备制造业
sz.300004,通用设备制造业
sz.300005,纺织服装、服饰业
sz.300006,医药制造业
sz.300007,软件和信息技术服务业
sz.300008,铁路、船舶、航空航天和其他运输设备制造业
sz.300009,医药制造业
sz.300010,软件和信息技术服务业
sz.300011,铁路、船舶、航空航天和其他运输设备制造业
sz.300012,专业技术服务业
sz.300013,装卸搬运和仓储业
sz.300014,电气机械和器材制造业
sz.300015,卫生
sz.300016,医药制造业
sz.300017,软件和信息技术服务业
sz.300018,电气机械和器材制造业
sz.300019,化学原料和化学制品制造业
sz.300020,软件和信息技术服务业
sz.300021,水利管理业
sz.300022,批发业
sz.300024,通用设备制造业
sz.300025,软件和信息技术服务业
sz.300026,医药制造业
sz.300027,广播、电视、电影和录音制作业
sz.300029,土木工程建筑业
sz.300030,专用设备制造业
sz.300031,互联网和相关服务
sz.300032,电气机械和器材制造业
sz.300033,其他金融业
sz.300034,有色金属冶炼和压延加工业
sz.300035,计算机、通信和其他电子设备制造业
sz.300036,软件和信息技术服务业
sz.300037,计算机、通信和其他电子设备制造业
sz.300039,医药制造业
sz.300040,电力、热力生产和供应业
sz.300041,化学原料和化学制品制造业
sz.300042,计算机、通信和其他电子设备制造业
sz.300043,互联网和相关服务
sz.300044,软件和信息技术服务业
sz.300045,计算机、通信和其他电子设备制造业
sz.300046,计算机、通信和其他电子设备制造业
sz.300047,软件和信息技术服务业
sz.300048,电气机械和器材制造业
sz.300049,专用设备制造业
sz.300050,软件和信息技术服务业
sz.300051,软件和信息技术服务业
sz.300052,互联网和相关服务
sz.300053,计算机、通信和其他电子设备制造业
sz.300054,计算机、通信和其他电子设备制造业
sz.300055,化学原料和化学制品制造业
sz.300056,专用设备制造业
sz.300057,有色金属冶炼和压延加工业
sz.300058,商务服务业
sz.300059,资本市场服务
sz.300061,商务服务业
sz.300062,电气机械和器材制造业
sz.300063,商务服务业
sz.300065,计算机、通信和其他电子设备制造业
sz.300066,仪器仪表制造业
sz.300067,化学原料和化学制品制造业
sz.300068,电气机械和器材制造业
sz.300069,电气机械和器材制造业
sz.300070,生态保护和环境治理业
sz.300071,商务服务业
sz.300072,化学原料和化学制品制造业
sz.300073,计算机、通信和其他电子设备制造业
sz.300074,软件和信息技术服务业
sz.300075,软件和信息技术服务业
sz.300076,计算机、通信和其他电子设备制造业
sz.300077,计算机、通信和其他电子设备制造业
sz.300078,计算机、通信和其他电子设备制造业
sz.300079,计算机、通信和其他电子设备制造业
sz.300080,电气机械和器材制造业
sz.300081,软件和信息技术服务业
sz.300082,化学原料和化学制品制造业
sz.300083,通用设备制造业
sz.300084,开采专业及辅助性活动
sz.300085,软件和信息技术服务业
sz.300086,医药制造业
sz.300087,农、林、牧、渔专业及辅助性活动
sz.300088,计算机、通信和其他电子设备制造业
sz.300091,通用设备制造业
sz.300092,专用设备制造业
sz.300093,电气机械和器材制造业
sz.300094,农副食品加工业
sz.300095,通用设备制造业
sz.300096,软件和信息技术服务业
sz.300097,专用设备制造业
sz.300098,软件和信息技术服务业
sz.300099,专用设备制造业
sz.300100,汽车制造业
sz.300101,软件和信息技术服务业
sz.300102,计算机、通信和其他电子设备制造业
sz.300103,废弃资源综合利用业
sz.300105,电气机械和器材制造业
sz.300106,食品制造业
sz.300107,化学原料和化学制品制造业
sz.300109,化学原料和化学制品制造业
sz.300110,医药制造业
sz.300111,医药制造业
sz.300112,仪器仪表制造业
sz.300113,互联网和相关服务
